Date;Time;pH_unit;pH_mV;ORP_mV;ORPAgCl_mV;Turbidity_NTU;Turbidity_mV;Raw Conductivity_us/cm;Specific Conductivity_mS/cm;Salinity_psu;Total Dissolved Solids_g/L;DO_SAT;DO_mg/L;Reference_mV;Temperature_C
15.10.2023;05:33:05;7,44;-10,95;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,66;-455,28;22,29
15.10.2023;05:36:05;7,43;-10,12;1013,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;107,20;8,64;-456,48;22,29
15.10.2023;05:39:05;7,42;-9,76;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,60;8,68;-449,89;22,29
15.10.2023;05:42:05;7,43;-10,38;1013,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,10;8,63;-457,11;22,28
15.10.2023;05:45:05;7,42;-9,71;1013,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,00;8,63;-452,75;22,29
15.10.2023;05:48:05;7,42;-9,69;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,30;8,65;-448,57;22,28
15.10.2023;05:51:05;7,41;-9,19;1013,00;814,00;0,00;30,87;59,80;0,06;0,03;0,04;107,50;8,67;-454,53;22,28
15.10.2023;05:54:05;7,43;-10,13;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,20;8,64;-453,56;22,28
15.10.2023;05:57:05;7,42;-9,88;1013,00;814,00;0,00;30,73;59,80;0,06;0,03;0,04;107,40;8,66;-449,20;22,28
15.10.2023;06:00:06;7,42;-9,72;1013,00;813,00;0,00;30,71;59,80;0,06;0,03;0,04;107,20;8,64;-450,75;22,28
15.10.2023;06:03:06;7,43;-10,28;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,40;8,66;-445,76;22,28
15.10.2023;06:06:06;7,44;-10,60;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,10;8,63;-450,06;22,28
15.10.2023;06:09:06;7,43;-10,24;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,70;8,68;-442,90;22,28
15.10.2023;06:12:06;7,42;-9,41;1013,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,20;8,64;-442,49;22,28
15.10.2023;06:15:06;7,41;-9,18;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,80;8,69;-449,83;22,28
15.10.2023;06:18:06;7,43;-10,49;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,50;8,66;-449,09;22,28
15.10.2023;06:21:06;7,43;-10,25;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,40;8,66;-444,27;22,28
15.10.2023;06:24:06;7,43;-10,05;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,00;8,63;-446,28;22,28
15.10.2023;06:27:06;7,41;-9,06;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,30;8,65;-444,96;22,28
15.10.2023;06:30:06;7,42;-9,69;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,00;8,63;-448,91;22,28
15.10.2023;06:33:06;7,41;-9,06;1013,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,20;8,64;-449,54;22,28
15.10.2023;06:36:06;7,43;-10,07;1013,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,20;8,64;-450,29;22,28
15.10.2023;06:39:06;7,43;-10,16;1013,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,30;8,65;-450,40;22,27
15.10.2023;06:42:06;7,43;-10,19;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,10;8,63;-443,35;22,27
15.10.2023;06:45:06;7,40;-8,71;1013,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;107,20;8,64;-444,39;22,27
15.10.2023;06:48:06;7,42;-9,40;1013,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,40;8,66;-449,20;22,27
15.10.2023;06:51:06;7,44;-10,89;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,30;8,65;-443,01;22,27
15.10.2023;06:54:06;7,42;-9,55;1013,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,40;8,66;-449,54;22,27
15.10.2023;06:57:06;7,41;-9,22;1013,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,30;8,65;-450,63;22,27
15.10.2023;07:00:07;7,42;-9,68;1013,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,20;8,65;-444,67;22,27
15.10.2023;07:03:07;7,43;-9,99;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,10;8,64;-444,27;22,27
15.10.2023;07:06:07;7,43;-10,53;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;106,90;8,62;-452,29;22,27
15.10.2023;07:09:07;7,41;-9,01;1013,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,50;8,67;-445,42;22,27
15.10.2023;07:12:07;7,41;-9,38;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,40;8,66;-446,45;22,27
15.10.2023;07:15:07;7,43;-10,09;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,60;8,68;-449,60;22,27
15.10.2023;07:18:07;7,43;-10,41;1013,00;814,00;0,00;30,73;59,80;0,06;0,03;0,04;107,10;8,64;-448,74;22,27
15.10.2023;07:21:07;7,41;-9,33;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,50;8,67;-452,70;22,27
15.10.2023;07:24:07;7,44;-10,72;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,67;-447,77;22,27
15.10.2023;07:27:07;7,43;-10,25;1013,00;814,00;0,00;30,74;59,80;0,06;0,03;0,04;107,40;8,66;-449,83;22,27
15.10.2023;07:30:07;7,43;-10,55;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,30;8,65;-447,37;22,26
15.10.2023;07:33:07;7,41;-8,86;1013,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,40;8,66;-452,12;22,26
15.10.2023;07:36:07;7,41;-8,98;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,40;8,66;-449,03;22,26
15.10.2023;07:39:07;7,42;-9,44;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,30;8,65;-452,58;22,26
15.10.2023;07:42:07;7,43;-10,33;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,50;8,67;-445,19;22,26
15.10.2023;07:45:07;7,42;-9,43;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,30;8,66;-452,07;22,26
15.10.2023;07:48:07;7,43;-10,15;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;106,90;8,62;-452,47;22,26
15.10.2023;07:51:07;7,43;-10,05;1013,00;814,00;0,00;30,86;59,80;0,06;0,03;0,04;107,20;8,64;-447,19;22,26
15.10.2023;07:54:07;7,42;-9,88;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,20;8,65;-445,76;22,26
15.10.2023;07:57:07;7,41;-9,10;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;106,90;8,62;-451,15;22,26
15.10.2023;08:00:08;7,43;-10,21;1013,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,00;8,63;-452,58;22,26
15.10.2023;08:03:08;7,43;-10,21;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,10;8,64;-445,70;22,26
15.10.2023;08:06:08;7,44;-10,65;1013,00;814,00;0,00;30,74;59,80;0,06;0,03;0,04;107,50;8,67;-445,42;22,26
15.10.2023;08:09:08;7,42;-9,58;1013,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,40;8,66;-448,17;22,26
15.10.2023;08:12:08;7,41;-8,93;1013,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,70;8,69;-453,04;22,26
15.10.2023;08:15:08;7,42;-9,69;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,20;8,65;-453,21;22,25
15.10.2023;08:18:08;7,44;-10,85;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,00;8,63;-446,85;22,25
15.10.2023;08:21:08;7,43;-10,19;1014,00;814,00;0,00;30,73;59,80;0,06;0,03;0,04;107,10;8,64;-446,33;22,25
15.10.2023;08:24:08;7,42;-9,85;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,70;8,68;-450,69;22,25
15.10.2023;08:27:08;7,42;-9,92;1013,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,60;8,67;-448,57;22,25
15.10.2023;08:30:08;7,42;-9,84;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,30;8,65;-453,90;22,25
15.10.2023;08:33:08;7,43;-10,29;1013,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,40;8,66;-451,21;22,25
15.10.2023;08:36:08;7,42;-9,65;1014,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,10;8,64;-448,11;22,25
15.10.2023;08:39:08;7,41;-9,05;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,70;8,69;-448,34;22,25
15.10.2023;08:42:08;7,41;-9,13;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,30;8,66;-452,58;22,25
15.10.2023;08:45:08;7,41;-9,26;1014,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,60;8,68;-451,21;22,25
15.10.2023;08:48:08;7,42;-9,64;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,30;8,66;-447,77;22,25
15.10.2023;08:51:08;7,41;-9,14;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,10;8,64;-447,54;22,25
15.10.2023;08:54:08;7,44;-10,62;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,10;8,64;-454,87;22,25
15.10.2023;08:57:08;7,43;-10,22;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,50;8,67;-447,71;22,25
15.10.2023;09:00:09;7,43;-10,19;1014,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,30;8,65;-447,82;22,25
15.10.2023;09:03:09;7,40;-8,72;1014,00;814,00;0,00;30,86;59,80;0,06;0,03;0,04;107,40;8,66;-451,21;22,25
15.10.2023;09:06:09;7,42;-9,67;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,60;8,68;-455,50;22,24
15.10.2023;09:09:09;7,41;-9,12;1014,00;814,00;0,00;30,86;59,80;0,06;0,03;0,04;107,40;8,66;-451,03;22,25
15.10.2023;09:12:09;7,40;-8,64;1014,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,10;8,64;-450,75;22,24
15.10.2023;09:15:09;7,42;-9,62;1014,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,30;8,66;-450,40;22,24
15.10.2023;09:18:09;7,42;-9,49;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,40;8,67;-455,50;22,24
15.10.2023;09:21:09;7,43;-10,18;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,00;8,63;-454,13;22,24
15.10.2023;09:24:09;7,41;-9,37;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,20;8,65;-447,94;22,24
15.10.2023;09:27:09;7,40;-8,65;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,30;8,65;-451,84;22,24
15.10.2023;09:30:09;7,43;-10,13;1014,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,10;8,64;-454,53;22,24
15.10.2023;09:33:09;7,43;-10,14;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,40;8,67;-453,27;22,24
15.10.2023;09:36:09;7,44;-10,59;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,10;8,64;-454,64;22,24
15.10.2023;09:39:09;7,42;-9,86;1014,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;107,40;8,66;-451,21;22,24
15.10.2023;09:42:09;7,41;-9,10;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,30;8,65;-450,80;22,24
15.10.2023;09:45:09;7,41;-8,86;1014,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,20;8,64;-450,35;22,24
15.10.2023;09:48:09;7,42;-9,58;1014,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,00;8,63;-450,23;22,24
15.10.2023;09:51:09;7,42;-9,54;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,10;8,64;-448,11;22,24
15.10.2023;09:54:09;7,41;-9,03;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,20;8,65;-451,44;22,24
15.10.2023;09:57:09;7,42;-9,57;1014,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,30;8,66;-448,28;22,24
15.10.2023;10:00:10;7,42;-9,47;1014,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,10;8,64;-449,66;22,24
15.10.2023;10:03:10;7,43;-10,03;1014,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,60;8,68;-450,52;22,24
15.10.2023;10:06:10;7,42;-9,51;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,10;8,64;-453,67;22,24
15.10.2023;10:09:10;7,42;-9,46;1014,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,20;8,65;-455,50;22,23
15.10.2023;10:12:10;7,42;-9,46;1014,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,30;8,66;-455,56;22,23
15.10.2023;10:15:10;7,43;-10,03;1014,00;814,00;0,00;30,71;59,80;0,06;0,03;0,04;107,20;8,65;-448,97;22,24
15.10.2023;10:18:10;7,42;-9,62;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;106,80;8,62;-447,94;22,23
15.10.2023;10:21:10;7,42;-9,67;1014,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,20;8,65;-453,38;22,23
15.10.2023;10:24:10;7,43;-10,10;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,30;8,65;-449,43;22,23
15.10.2023;10:27:10;7,43;-10,44;1014,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,10;8,64;-453,27;22,23
15.10.2023;10:30:10;7,42;-9,84;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,67;-456,19;22,23
15.10.2023;10:33:10;7,42;-9,82;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,50;8,67;-457,17;22,23
15.10.2023;10:36:10;7,40;-8,69;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,50;8,67;-455,96;22,23
15.10.2023;10:39:10;7,41;-9,05;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,30;8,66;-450,00;22,23
15.10.2023;10:42:10;7,42;-9,60;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,10;8,64;-456,71;22,23
15.10.2023;10:45:10;7,41;-9,21;1014,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,50;8,67;-451,03;22,23
15.10.2023;10:48:10;7,42;-9,67;1014,00;814,00;0,00;30,74;59,80;0,06;0,03;0,04;107,40;8,66;-454,47;22,23
15.10.2023;10:51:10;7,42;-9,70;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,40;8,67;-453,67;22,23
15.10.2023;10:54:10;7,42;-9,49;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,65;-458,03;22,23
15.10.2023;10:57:10;7,41;-9,15;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,60;8,68;-455,28;22,23
15.10.2023;11:00:11;7,40;-8,75;1014,00;814,00;0,00;30,93;59,80;0,06;0,03;0,04;107,40;8,66;-451,66;22,23
15.10.2023;11:03:11;7,43;-10,38;1014,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,30;8,66;-456,08;22,23
15.10.2023;11:06:11;7,41;-9,20;1014,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,70;8,69;-452,52;22,23
15.10.2023;11:09:11;7,42;-9,44;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,40;8,66;-458,77;22,23
15.10.2023;11:12:11;7,42;-9,65;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,10;8,64;-459,23;22,23
15.10.2023;11:15:11;7,43;-10,00;1014,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,10;8,64;-458,48;22,23
15.10.2023;11:18:11;7,42;-9,44;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,40;8,66;-453,50;22,24
15.10.2023;11:21:11;7,41;-9,29;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,50;8,67;-459,40;22,24
15.10.2023;11:24:11;7,41;-9,21;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,60;8,68;-458,37;22,24
15.10.2023;11:27:11;7,40;-8,63;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,68;-452,18;22,24
15.10.2023;11:30:11;7,40;-8,80;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,60;8,68;-455,91;22,24
15.10.2023;11:33:11;7,42;-9,71;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,50;8,67;-456,88;22,24
15.10.2023;11:36:11;7,42;-9,70;1014,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,80;8,70;-460,32;22,24
15.10.2023;11:39:11;7,42;-9,89;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,40;8,66;-460,43;22,24
15.10.2023;11:42:11;7,42;-9,59;1013,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,00;8,63;-456,88;22,24
15.10.2023;11:45:11;7,42;-9,95;1013,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,40;8,66;-461,12;22,24
15.10.2023;11:48:11;7,42;-9,41;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,60;8,68;-453,96;22,24
15.10.2023;11:51:11;7,42;-9,71;1013,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,50;8,67;-461,41;22,24
15.10.2023;11:54:11;7,42;-9,81;1013,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,30;8,66;-459,06;22,24
15.10.2023;11:57:11;7,40;-8,37;1013,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,40;8,67;-461,35;22,24
15.10.2023;12:00:12;7,42;-9,57;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,60;8,68;-454,82;22,24
15.10.2023;12:03:12;7,41;-9,31;1013,00;813,00;0,00;30,80;59,80;0,06;0,03;0,04;107,30;8,66;-454,87;22,24
15.10.2023;12:06:12;7,40;-8,55;1013,00;813,00;0,00;30,76;59,80;0,06;0,03;0,04;107,40;8,66;-457,17;22,24
15.10.2023;12:09:12;7,41;-9,08;1013,00;813,00;0,00;30,80;59,80;0,06;0,03;0,04;107,30;8,66;-459,52;22,24
15.10.2023;12:12:12;7,40;-8,49;1013,00;813,00;0,00;30,73;59,80;0,06;0,03;0,04;107,30;8,65;-462,21;22,25
15.10.2023;12:15:12;7,42;-9,46;1013,00;813,00;0,00;30,75;59,80;0,06;0,03;0,04;107,30;8,66;-458,03;22,25
15.10.2023;12:18:12;7,43;-10,36;1013,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;107,50;8,67;-457,63;22,25
15.10.2023;12:21:12;7,41;-9,28;1013,00;813,00;0,00;30,78;59,80;0,06;0,03;0,04;107,60;8,68;-459,00;22,25
15.10.2023;12:24:12;7,43;-10,46;1013,00;813,00;0,00;30,82;59,80;0,06;0,03;0,04;107,50;8,67;-456,54;22,25
15.10.2023;12:27:12;7,42;-9,40;1013,00;813,00;0,00;30,81;59,80;0,06;0,03;0,04;107,70;8,69;-460,78;22,25
15.10.2023;12:30:12;7,43;-10,18;1013,00;813,00;0,00;30,69;59,80;0,06;0,03;0,04;107,70;8,69;-456,36;22,25
15.10.2023;12:33:12;7,44;-10,62;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;107,30;8,65;-463,24;22,25
15.10.2023;12:36:12;7,42;-9,86;1012,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;107,40;8,66;-462,84;22,25
15.10.2023;12:39:12;7,42;-9,82;1013,00;813,00;0,00;30,75;59,80;0,06;0,03;0,04;107,40;8,67;-457,51;22,25
15.10.2023;12:42:12;7,44;-11,00;1012,00;813,00;0,00;30,82;59,80;0,06;0,03;0,04;107,40;8,67;-455,85;22,25
15.10.2023;12:45:12;7,42;-9,91;1012,00;813,00;0,00;30,72;59,80;0,06;0,03;0,04;107,50;8,67;-460,43;22,26
15.10.2023;12:48:12;7,43;-10,07;1012,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,65;-457,28;22,26
15.10.2023;12:51:12;7,42;-9,49;1013,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;107,60;8,68;-458,89;22,26
15.10.2023;12:54:12;7,42;-9,55;1012,00;813,00;0,00;30,80;59,80;0,06;0,03;0,04;107,30;8,66;-459,23;22,26
15.10.2023;12:57:12;7,42;-9,73;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;107,60;8,67;-463,76;22,26
15.10.2023;13:00:13;7,43;-9,99;1013,00;813,00;0,00;30,76;59,80;0,06;0,03;0,04;107,50;8,67;-457,17;22,26
15.10.2023;13:03:13;7,43;-10,14;1013,00;813,00;0,00;30,75;59,80;0,06;0,03;0,04;106,90;8,62;-459,52;22,26
15.10.2023;13:06:13;7,43;-10,24;1013,00;813,00;0,00;30,82;59,80;0,06;0,03;0,04;107,30;8,66;-462,27;22,26
15.10.2023;13:09:13;7,44;-10,69;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;107,70;8,68;-459,46;22,26
15.10.2023;13:12:13;7,44;-10,62;1013,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;107,50;8,67;-463,76;22,26
15.10.2023;13:15:13;7,43;-10,00;1013,00;813,00;0,00;30,78;59,80;0,06;0,03;0,04;107,60;8,67;-457,45;22,26
15.10.2023;13:18:13;7,42;-9,84;1013,00;813,00;0,00;30,74;59,80;0,06;0,03;0,04;107,40;8,66;-459,98;22,26
15.10.2023;13:21:13;7,44;-10,60;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,67;-459,29;22,26
15.10.2023;13:24:13;7,42;-9,91;1013,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;107,10;8,64;-456,02;22,26
15.10.2023;13:27:13;7,43;-10,30;1013,00;813,00;0,00;30,76;59,80;0,06;0,03;0,04;107,30;8,65;-462,44;22,27
15.10.2023;13:30:13;7,41;-9,23;1013,00;813,00;0,00;30,84;59,80;0,06;0,03;0,04;107,70;8,69;-463,07;22,27
15.10.2023;13:33:13;7,42;-9,57;1013,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,40;8,66;-461,41;22,27
15.10.2023;13:36:13;7,43;-10,30;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,67;-456,02;22,27
15.10.2023;13:39:13;7,42;-9,53;1013,00;813,00;0,00;30,80;59,80;0,06;0,03;0,04;107,20;8,64;-462,33;22,27
15.10.2023;13:42:13;7,43;-10,03;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,30;8,66;-456,08;22,27
15.10.2023;13:45:13;7,42;-9,67;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,20;8,65;-462,78;22,27
15.10.2023;13:48:13;7,41;-9,30;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,10;8,64;-463,36;22,27
15.10.2023;13:51:13;7,42;-9,47;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,20;8,65;-463,59;22,27
15.10.2023;13:54:13;7,40;-8,58;1013,00;814,00;0,00;30,74;59,80;0,06;0,03;0,04;107,20;8,65;-460,78;22,27
15.10.2023;13:57:13;7,42;-9,79;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,60;8,67;-460,78;22,27
15.10.2023;14:00:14;7,43;-10,13;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,60;8,67;-463,87;22,27
15.10.2023;14:03:14;7,41;-9,26;1013,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,30;8,65;-463,07;22,28
15.10.2023;14:06:14;7,41;-9,36;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,60;8,67;-465,13;22,28
15.10.2023;14:09:14;7,42;-9,48;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,60;8,67;-460,43;22,28
15.10.2023;14:12:14;7,42;-9,43;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,50;8,66;-461,64;22,28
15.10.2023;14:15:14;7,41;-9,19;1013,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,20;8,64;-460,09;22,28
15.10.2023;14:18:14;7,40;-8,48;1013,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,20;8,64;-465,99;22,28
15.10.2023;14:21:14;7,41;-9,18;1013,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,50;8,66;-463,70;22,28
15.10.2023;14:24:14;7,41;-8,82;1013,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,30;8,65;-468,52;22,28
15.10.2023;14:27:14;7,41;-8,88;1013,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,50;8,66;-469,43;22,28
15.10.2023;14:30:14;7,41;-9,19;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,10;8,64;-467,60;22,28
15.10.2023;14:33:14;7,41;-9,31;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,60;8,67;-471,09;22,28
15.10.2023;14:36:14;7,42;-9,86;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,70;8,68;-469,89;22,28
15.10.2023;14:39:14;7,42;-9,66;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,66;-474,93;22,28
15.10.2023;14:42:14;7,41;-9,39;1013,00;814,00;0,00;30,86;59,80;0,06;0,03;0,04;107,20;8,64;-469,89;22,28
15.10.2023;14:45:14;7,42;-9,93;1013,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,60;8,67;-478,20;22,28
15.10.2023;14:48:14;7,43;-10,09;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,60;8,67;-476,88;22,28
15.10.2023;14:51:14;7,42;-9,89;1013,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;107,20;8,64;-473,39;22,29
15.10.2023;14:54:14;7,41;-9,18;1013,00;814,00;0,00;30,73;59,80;0,06;0,03;0,04;107,20;8,64;-478,37;22,29
15.10.2023;14:57:14;7,42;-9,81;1013,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,40;8,65;-474,42;22,29
15.10.2023;15:00:15;7,42;-9,86;1013,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,60;8,67;-476,65;22,29
15.10.2023;15:03:15;7,42;-9,74;1013,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,40;8,66;-475,39;22,29
15.10.2023;15:06:15;7,42;-9,81;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,10;8,63;-474,42;22,29
